name,config_size,event_name,counter,run_time,time_enabled,run_time_enabled
delannoy_tab,18,cycles,318853,537842,100,00
delannoy_tab,19,cycles,322112,559673,100,00
delannoy_tab,20,cycles,319661,548687,100,00
delannoy_tab,21,cycles,318858,545701,100,00
delannoy_tab,22,cycles,323333,563076,100,00
delannoy_tab,13,cycles,317166,564563,100,00
delannoy_tab,14,cycles,317617,553184,100,00
delannoy_tab,15,cycles,322937,570810,100,00
delannoy_tab,16,cycles,315239,564521,100,00
delannoy_tab,17,cycles,316619,538364,100,00
delannoy_tab,18,cycles,318442,551905,100,00
delannoy_tab,19,cycles,415482,627512,100,00
delannoy_tab,20,cycles,320345,564781,100,00
delannoy_tab,21,cycles,323788,569841,100,00
delannoy_tab,22,cycles,326297,543729,100,00
delannoy_tab,13,cycles,326732,555388,100,00
delannoy_tab,14,cycles,323300,542276,100,00
delannoy_tab,15,cycles,334091,578433,100,00
delannoy_tab,16,cycles,326565,568363,100,00
delannoy_tab,17,cycles,325458,563914,100,00
delannoy_tab,18,cycles,324215,562756,100,00
delannoy_tab,19,cycles,321326,566616,100,00
delannoy_tab,20,cycles,323824,564858,100,00
delannoy_tab,21,cycles,323565,565203,100,00
delannoy_tab,22,cycles,325230,555167,100,00
delannoy_tab,13,cycles,370628,612173,100,00
delannoy_tab,14,cycles,320655,572915,100,00
delannoy_tab,15,cycles,321256,560069,100,00
delannoy_tab,16,cycles,320621,555691,100,00
delannoy_tab,17,cycles,317355,546424,100,00
delannoy_tab,18,cycles,321917,579126,100,00
delannoy_tab,19,cycles,320335,544940,100,00
delannoy_tab,20,cycles,320815,542408,100,00
delannoy_tab,21,cycles,320017,559114,100,00
delannoy_tab,22,cycles,328616,583668,100,00
delannoy_tab,13,cycles,323761,548394,100,00
delannoy_tab,14,cycles,324173,561178,100,00
delannoy_tab,15,cycles,410115,612865,100,00
delannoy_tab,16,cycles,367063,598291,100,00
delannoy_tab,17,cycles,324941,566566,100,00
delannoy_tab,18,cycles,324889,563339,100,00
delannoy_tab,19,cycles,375651,613331,100,00
delannoy_tab,20,cycles,319424,555892,100,00
delannoy_tab,21,cycles,319494,556420,100,00
delannoy_tab,22,cycles,318376,541789,100,00
delannoy_tab,13,cycles,318412,558733,100,00
delannoy_tab,14,cycles,319525,572042,100,00
delannoy_tab,15,cycles,321323,549029,100,00
delannoy_tab,16,cycles,324983,563274,100,00
delannoy_tab,17,cycles,322906,568698,100,00
delannoy_tab,18,cycles,317879,556199,100,00
delannoy_tab,19,cycles,320269,542450,100,00
delannoy_tab,20,cycles,317599,539375,100,00
delannoy_tab,21,cycles,316700,553445,100,00
delannoy_tab,22,cycles,319557,542529,100,00
delannoy_tab,13,cycles,320628,563116,100,00
delannoy_tab,14,cycles,321450,577877,100,00
delannoy_tab,15,cycles,314691,530671,100,00
delannoy_tab,16,cycles,319651,554309,100,00
